time,tls,phase,q_up,q_down,max_age,beta,gamma,pressure
731,B2,3,0,22,50,0.9,0.5,5.199999999999999
732,A1,0,135,94,51,0.6911764705882353,0.5,95.52941176470588
732,A1,1,5,15,34,0.9,0.5,8.5
732,A1,2,89,65,51,0.7222222222222222,0.5,67.55555555555556
732,A1,3,5,15,34,0.9,0.5,8.5
732,B0,0,143,105,72,0.7291666666666666,0.5,102.4375
732,B0,1,0,24,48,0.9,0.5,2.3999999999999986
732,B0,2,112,74,72,0.6548672566371682,0.5,99.53982300884957
732,B0,3,0,24,48,0.9,0.5,2.3999999999999986
732,B2,0,125,78,78,0.6190476190476191,0.5,115.71428571428572
732,B2,1,0,20,52,0.9,0.5,8.0
732,B2,2,75,61,78,0.8026315789473685,0.5,65.03947368421052
732,B2,3,0,20,52,0.9,0.5,8.0
733,A1,0,130,92,54,0.7022900763358778,0.5,92.38931297709924
733,A1,1,4,14,36,0.9,0.5,9.4
733,A1,2,88,63,54,0.7078651685393258,0.5,70.40449438202248
733,A1,3,4,14,36,0.9,0.5,9.4
733,B0,0,143,105,75,0.7291666666666666,0.5,103.9375
733,B0,1,0,23,50,0.9,0.5,4.300000000000001
733,B0,2,112,74,75,0.6548672566371682,0.5,101.03982300884957
733,B0,3,0,23,50,0.9,0.5,4.300000000000001
734,A1,0,129,96,57,0.7384615384615385,0.5,86.6076923076923
734,A1,1,3,16,38,0.9,0.5,7.6
734,A1,2,87,67,57,0.7613636363636364,0.5,64.48863636363637
734,A1,3,3,16,38,0.9,0.5,7.6
734,B0,0,143,105,78,0.7291666666666666,0.5,105.4375
734,B0,1,0,22,52,0.9,0.5,6.199999999999999
734,B0,2,112,74,78,0.6548672566371682,0.5,102.53982300884957
734,B0,3,0,22,52,0.9,0.5,6.199999999999999
734,B1,0,252,218,3,0.8616600790513834,0.1,64.4581027667984
734,B1,2,252,216,3,0.8537549407114624,0.1,67.88893280632412
735,A1,0,131,97,60,0.7348484848484849,0.5,89.71969696969697
735,A1,1,4,16,40,0.9,0.5,9.6
735,A1,2,88,68,60,0.7640449438202247,0.5,66.04494382022472
735,A1,3,4,16,40,0.9,0.5,9.6
735,B1,0,255,218,6,0.8515625,0.1,69.959375
735,B1,2,252,215,6,0.849802371541502,0.1,69.89249011857709
736,A1,0,132,98,63,0.7368421052631579,0.5,91.28947368421053
736,A1,1,5,17,42,0.9,0.5,10.7
736,A1,2,89,69,63,0.7666666666666667,0.5,67.6
736,A1,3,5,17,42,0.9,0.5,10.7
737,A1,0,134,100,66,0.7407407407407407,0.5,92.92592592592592
737,A1,1,6,17,44,0.9,0.5,12.7
737,A1,2,90,71,66,0.7802197802197802,0.5,67.6043956043956
737,A1,3,6,17,44,0.9,0.5,12.7
738,A1,0,133,101,69,0.753731343283582,0.5,91.37313432835822
738,A1,1,6,17,46,0.9,0.5,13.7
738,A1,2,90,72,69,0.7912087912087912,0.5,67.53296703296704
738,A1,3,6,17,46,0.9,0.5,13.7
739,A1,0,136,101,72,0.7372262773722628,0.5,97.54014598540147
739,A1,1,7,18,48,0.9,0.5,14.8
739,A1,2,91,72,72,0.782608695652174,0.5,70.65217391304347
739,A1,3,7,18,48,0.9,0.5,14.8
740,A1,0,135,100,75,0.7352941176470589,0.5,98.97058823529412
740,A1,1,7,16,50,0.9,0.5,17.6
740,A1,2,91,71,75,0.7717391304347826,0.5,73.70652173913044
740,A1,3,7,16,50,0.9,0.5,17.6
741,A1,0,132,99,78,0.7443609022556391,0.5,97.30827067669173
741,A1,1,7,16,52,0.9,0.5,18.6
741,A1,2,91,70,78,0.7608695652173914,0.5,76.7391304347826
741,A1,3,7,16,52,0.9,0.5,18.6
741,C1,0,137,78,3,0.5652173913043478,0.1,93.21304347826087
741,C1,1,7,36,2,0.9,0.1,-25.2
741,C1,2,92,68,3,0.7311827956989247,0.1,42.57956989247312
741,C1,3,7,36,2,0.9,0.1,-25.2
747,B2,0,140,67,3,0.475177304964539,0.1,108.46312056737588
747,B2,1,0,22,2,0.9,0.1,-19.6
747,B2,2,79,50,3,0.625,0.1,48.05
747,B2,3,0,22,2,0.9,0.1,-19.6
748,B2,0,140,69,6,0.48936170212765956,0.1,106.8340425531915
748,B2,1,0,22,4,0.9,0.1,-19.400000000000002
748,B2,2,79,52,6,0.65,0.1,45.8
748,B2,3,0,22,4,0.9,0.1,-19.400000000000002
749,B0,0,151,103,3,0.6776315789473685,0.1,81.50394736842104
749,B0,1,4,18,2,0.9,0.1,-12.0
749,B0,2,130,71,3,0.5419847328244275,0.1,91.81908396946564
749,B0,3,4,18,2,0.9,0.1,-12.0
749,B2,0,144,70,9,0.4827586206896552,0.15,111.55689655172412
749,B2,1,0,23,6,0.9,0.1,-20.099999999999998
749,B2,2,79,53,9,0.6625,0.15,45.237500000000004
749,B2,3,0,23,6,0.9,0.1,-20.099999999999998
750,B1,0,212,219,3,0.9,0.1,15.200000000000006
750,B1,2,257,210,3,0.813953488372093,0.1,86.36976744186047
750,B2,0,147,71,12,0.4797297297297297,0.2,115.3391891891892
750,B2,1,0,24,8,0.9,0.13333333333333333,-20.533333333333335
750,B2,2,79,54,12,0.675,0.2,44.949999999999996
750,B2,3,0,24,8,0.9,0.13333333333333333,-20.533333333333335
751,B2,0,142,70,15,0.48951048951048953,0.25,111.48426573426573
751,B2,1,0,24,10,0.9,0.16666666666666666,-19.933333333333334
751,B2,2,79,54,15,0.675,0.25,46.3
751,B2,3,0,24,10,0.9,0.16666666666666666,-19.933333333333334
752,B2,0,137,73,18,0.5289855072463768,0.3,103.7840579710145
752,B2,1,0,25,12,0.9,0.2,-20.1
752,B2,2,79,58,18,0.725,0.3,42.35
752,B2,3,0,25,12,0.9,0.2,-20.1
753,B2,0,130,72,21,0.549618320610687,0.35,97.77748091603053
753,B2,1,0,25,14,0.9,0.23333333333333334,-19.233333333333334
753,B2,2,79,58,21,0.725,0.35,44.300000000000004
753,B2,3,0,25,14,0.9,0.23333333333333334,-19.233333333333334
754,B2,0,134,70,24,0.5185185185185185,0.4,107.30370370370369
754,B2,1,0,24,16,0.9,0.26666666666666666,-17.333333333333336
754,B2,2,79,57,24,0.7125,0.4,47.9875
754,B2,3,0,24,16,0.9,0.26666666666666666,-17.333333333333336
755,B2,0,129,70,27,0.5384615384615384,0.45,103.45769230769231
755,B2,1,0,25,18,0.9,0.3,-17.1
755,B2,2,79,58,27,0.725,0.45,49.1
755,B2,3,0,25,18,0.9,0.3,-17.1
756,A1,0,148,93,3,0.6241610738255033,0.1,90.25302013422818
756,A1,1,7,11,2,0.9,0.1,-2.7
756,A1,2,97,64,3,0.6530612244897959,0.1,55.50408163265306
756,A1,3,7,11,2,0.9,0.1,-2.7
756,B2,0,129,70,30,0.5384615384615384,0.5,106.3076923076923
756,B2,1,0,26,20,0.9,0.3333333333333333,-16.733333333333334
756,B2,2,79,59,30,0.7375,0.5,50.4875
756,B2,3,0,26,20,0.9,0.3333333333333333,-16.733333333333334
756,C1,0,99,83,3,0.83,0.1,30.41
756,C1,1,2,36,2,0.9,0.1,-30.2
756,C1,2,82,72,3,0.8674698795180723,0.1,19.842168674698794
756,C1,3,2,36,2,0.9,0.1,-30.2
757,A1,0,149,95,6,0.6333333333333333,0.1,89.43333333333334
757,A1,1,7,12,4,0.9,0.1,-3.400000000000001
757,A1,2,97,66,6,0.673469387755102,0.1,53.15102040816327
757,A1,3,7,12,4,0.9,0.1,-3.400000000000001
757,B2,0,129,71,33,0.5461538461538461,0.5,106.72307692307692
757,B2,1,0,28,22,0.9,0.36666666666666664,-17.133333333333333
757,B2,2,79,61,33,0.7625,0.5,48.987500000000004
757,B2,3,0,28,22,0.9,0.36666666666666664,-17.133333333333333
757,C1,0,106,84,6,0.7850467289719626,0.1,40.65607476635514
757,C1,1,3,36,4,0.9,0.1,-29.0
757,C1,2,83,72,6,0.8571428571428571,0.1,21.885714285714293
757,C1,3,3,36,4,0.9,0.1,-29.0
758,A1,0,152,97,9,0.6339869281045751,0.15,91.8532679738562
758,A1,1,7,13,6,0.9,0.1,-4.100000000000001
758,A1,2,97,68,9,0.6938775510204082,0.15,51.166326530612245
758,A1,3,7,13,6,0.9,0.1,-4.100000000000001
758,B2,0,134,70,36,0.5185185185185185,0.5,115.7037037037037
758,B2,1,0,27,24,0.9,0.4,-14.7
758,B2,2,79,61,36,0.7625,0.5,50.487500000000004
758,B2,3,0,27,24,0.9,0.4,-14.7
758,C1,0,102,85,9,0.8252427184466019,0.15,33.20436893203884
758,C1,1,2,36,6,0.9,0.1,-29.799999999999997
758,C1,2,86,73,9,0.8390804597701149,0.15,26.097126436781615
758,C1,3,2,36,6,0.9,0.1,-29.799999999999997
759,A1,0,152,97,12,0.6339869281045751,0.2,92.90326797385622
759,A1,1,7,14,8,0.9,0.13333333333333333,-4.533333333333333
759,A1,2,97,68,12,0.6938775510204082,0.2,52.21632653061224
759,A1,3,7,14,8,0.9,0.13333333333333333,-4.533333333333333
759,B2,0,129,71,39,0.5461538461538461,0.5,109.72307692307692
759,B2,1,0,27,26,0.9,0.43333333333333335,-13.033333333333333
759,B2,2,79,63,39,0.7875,0.5,48.8875
759,B2,3,0,27,26,0.9,0.43333333333333335,-13.033333333333333
759,C1,0,99,85,12,0.85,0.2,29.15
759,C1,1,1,36,8,0.9,0.13333333333333333,-30.333333333333332
759,C1,2,88,73,12,0.8202247191011236,0.2,30.523595505617976
759,C1,3,1,36,8,0.9,0.13333333333333333,-30.333333333333332
760,A1,0,152,95,15,0.6209150326797386,0.25,96.76307189542484
760,A1,1,7,14,10,0.9,0.16666666666666666,-3.933333333333333
760,A1,2,97,66,15,0.673469387755102,0.25,56.30102040816327
760,A1,3,7,14,10,0.9,0.16666666666666666,-3.933333333333333
760,B2,0,133,72,42,0.5373134328358209,0.5,115.31343283582089
760,B2,1,0,27,28,0.9,0.4666666666666667,-11.233333333333334
760,B2,2,79,63,42,0.7875,0.5,50.3875
760,B2,3,0,27,28,0.9,0.4666666666666667,-11.233333333333334
761,A1,0,152,96,18,0.6274509803921569,0.3,97.16470588235295
761,A1,1,7,15,12,0.9,0.2,-4.1
761,A1,2,97,67,18,0.6836734693877551,0.3,56.593877551020405
761,A1,3,7,15,12,0.9,0.2,-4.1
761,B2,0,129,69,45,0.5307692307692308,0.5,114.87692307692308
761,B2,1,0,25,30,0.9,0.5,-7.5
761,B2,2,79,60,45,0.75,0.5,56.5
761,B2,3,0,25,30,0.9,0.5,-7.5
762,A1,0,152,96,21,0.6274509803921569,0.35,99.11470588235294
762,A1,1,7,15,14,0.9,0.23333333333333334,-3.2333333333333334
762,A1,2,99,67,21,0.67,0.35,61.46
762,A1,3,7,15,14,0.9,0.23333333333333334,-3.2333333333333334
762,B2,0,126,72,48,0.5669291338582677,0.5,109.18110236220473
762,B2,1,0,27,32,0.9,0.5,-8.3
762,B2,2,79,63,48,0.7875,0.5,53.3875
762,B2,3,0,27,32,0.9,0.5,-8.3
763,A1,0,152,96,24,0.6274509803921569,0.4,101.36470588235295
763,A1,1,7,15,16,0.9,0.26666666666666666,-2.2333333333333334
763,A1,2,98,67,24,0.6767676767676768,0.4,62.256565656565655
763,A1,3,7,15,16,0.9,0.26666666666666666,-2.2333333333333334
763,B2,0,129,73,51,0.5615384615384615,0.5,113.50769230769231
763,B2,1,0,27,34,0.9,0.5,-7.300000000000001
763,B2,2,79,64,51,0.8,0.5,53.3
763,B2,3,0,27,34,0.9,0.5,-7.300000000000001
764,A1,0,148,94,27,0.6308724832214765,0.45,100.84798657718122
764,A1,1,7,14,18,0.9,0.3,-0.20000000000000018
764,A1,2,98,65,27,0.6565656565656566,0.45,67.47323232323232
764,A1,3,7,14,18,0.9,0.3,-0.20000000000000018
764,B0,0,167,97,3,0.5773809523809523,0.1,111.29404761904762
764,B0,1,8,18,2,0.9,0.1,-7.999999999999999
764,B0,2,113,65,3,0.5701754385964912,0.1,76.23859649122807
764,B0,3,8,18,2,0.9,0.1,-7.999999999999999
764,B2,0,129,73,54,0.5615384615384615,0.5,115.00769230769231
764,B2,1,0,28,36,0.9,0.5,-7.199999999999999
764,B2,2,79,65,54,0.8125,0.5,53.1875
764,B2,3,0,28,36,0.9,0.5,-7.199999999999999
765,A1,0,148,92,30,0.6174496644295302,0.5,106.19463087248323
765,A1,1,7,13,20,0.9,0.3333333333333333,1.966666666666665
765,A1,2,98,63,30,0.6363636363636364,0.5,72.9090909090909
765,A1,3,7,13,20,0.9,0.3333333333333333,1.966666666666665
765,B1,0,257,193,3,0.748062015503876,0.1,112.92403100775194
765,B1,2,261,182,3,0.6946564885496184,0.1,134.87251908396945
765,B2,0,134,77,57,0.5703703703703704,0.5,118.58148148148148
765,B2,1,0,29,38,0.9,0.5,-7.100000000000001
765,B2,2,79,68,57,0.85,0.5,49.7
765,B2,3,0,29,38,0.9,0.5,-7.100000000000001
766,A1,0,149,91,33,0.6066666666666667,0.5,110.29333333333332
766,A1,1,7,13,22,0.9,0.36666666666666664,3.3666666666666654
766,A1,2,98,62,33,0.6262626262626263,0.5,75.67171717171718
766,A1,3,7,13,22,0.9,0.36666666666666664,3.3666666666666654
766,B1,0,267,195,6,0.7276119402985075,0.1,125.71567164179103
766,B1,2,263,182,6,0.6893939393939394,0.1,138.130303030303
766,B2,0,133,84,60,0.6268656716417911,0.5,110.34328358208955
766,B2,1,0,31,40,0.9,0.5,-7.900000000000002
766,B2,2,79,74,60,0.9,0.5,42.39999999999999
766,B2,3,0,31,40,0.9,0.5,-7.900000000000002
767,A1,0,152,92,36,0.6013071895424836,0.5,114.6797385620915
767,A1,1,7,13,24,0.9,0.4,4.9
767,A1,2,102,63,36,0.6116504854368932,0.5,81.46601941747574
767,A1,3,7,13,24,0.9,0.4,4.9
767,B1,0,264,194,9,0.7320754716981132,0.15,123.32735849056604
767,B1,2,266,180,9,0.6741573033707865,0.15,146.00168539325844
767,B2,0,130,84,63,0.6412213740458015,0.5,107.63740458015268
767,B2,1,0,31,42,0.9,0.5,-6.900000000000002
767,B2,2,79,74,63,0.9,0.5,43.89999999999999
767,B2,3,0,31,42,0.9,0.5,-6.900000000000002
768,A1,0,152,93,39,0.6078431372549019,0.5,114.97058823529412
768,A1,1,7,13,26,0.9,0.43333333333333335,6.566666666666666
768,A1,2,102,64,39,0.6213592233009708,0.5,81.73300970873787
768,A1,3,7,13,26,0.9,0.43333333333333335,6.566666666666666
768,B1,0,270,191,12,0.7047970479704797,0.2,137.7837638376384
768,B1,2,269,178,12,0.6592592592592592,0.2,154.05185185185186
768,B2,0,130,83,66,0.6335877862595419,0.5,110.41221374045801
768,B2,1,0,31,44,0.9,0.5,-5.900000000000002
768,B2,2,79,74,66,0.9,0.5,45.39999999999999
768,B2,3,0,31,44,0.9,0.5,-5.900000000000002
769,A1,0,152,94,42,0.6143790849673203,0.5,115.24836601307189
769,A1,1,7,13,28,0.9,0.4666666666666667,8.366666666666665
769,A1,2,105,65,42,0.6132075471698113,0.5,86.14150943396226
769,A1,3,7,13,28,0.9,0.4666666666666667,8.366666666666665
769,B1,0,276,190,15,0.6859205776173285,0.25,149.42509025270758
769,B1,2,272,176,15,0.6446886446886447,0.25,162.28479853479854
769,B2,0,130,82,69,0.6259541984732825,0.5,113.17175572519083
769,B2,1,0,31,46,0.9,0.5,-4.900000000000002
769,B2,2,79,74,69,0.9,0.5,46.89999999999999
769,B2,3,0,31,46,0.9,0.5,-4.900000000000002
770,A1,0,152,93,45,0.6078431372549019,0.5,117.97058823529412
770,A1,1,7,13,30,0.9,0.5,10.299999999999999
770,A1,2,105,64,45,0.6037735849056604,0.5,88.85849056603774
770,A1,3,7,13,30,0.9,0.5,10.299999999999999
770,B1,0,276,192,18,0.6931407942238267,0.3,148.3169675090253
770,B1,2,269,177,18,0.6555555555555556,0.3,158.36666666666667
770,B2,0,128,82,72,0.6356589147286822,0.5,111.87596899224806
770,B2,1,0,31,48,0.9,0.5,-3.900000000000002
770,B2,2,79,74,72,0.9,0.5,48.39999999999999
770,B2,3,0,31,48,0.9,0.5,-3.900000000000002
771,A1,0,149,93,48,0.62,0.5,115.34
771,A1,1,7,13,32,0.9,0.5,11.299999999999999
771,A1,2,105,64,48,0.6037735849056604,0.5,90.35849056603774
771,A1,3,7,13,32,0.9,0.5,11.299999999999999
771,B1,0,277,190,21,0.6834532374100719,0.35,154.49388489208633
771,B1,2,269,173,21,0.6407407407407407,0.35,165.50185185185185
771,B2,0,132,82,75,0.6165413533834586,0.5,118.94360902255639
771,B2,1,0,31,50,0.9,0.5,-2.900000000000002
771,B2,2,79,74,75,0.9,0.5,49.89999999999999
771,B2,3,0,31,50,0.9,0.5,-2.900000000000002
772,A1,0,151,93,51,0.6118421052631579,0.5,119.59868421052633
772,A1,1,7,13,34,0.9,0.5,12.299999999999999
772,A1,2,105,64,51,0.6037735849056604,0.5,91.85849056603774
772,A1,3,7,13,34,0.9,0.5,12.299999999999999
772,B1,0,275,184,24,0.6666666666666666,0.4,161.93333333333334
772,B1,2,264,168,24,0.6339622641509434,0.4,167.0943396226415
772,B2,0,133,82,78,0.6119402985074627,0.5,121.82089552238807
772,B2,1,0,30,52,0.9,0.5,-1.0
772,B2,2,79,73,78,0.9,0.5,52.3
772,B2,3,0,30,52,0.9,0.5,-1.0
773,A1,0,143,94,54,0.6527777777777778,0.5,108.63888888888889
773,A1,1,7,13,36,0.9,0.5,13.299999999999999
773,A1,2,105,65,54,0.6132075471698113,0.5,92.14150943396226
773,A1,3,7,13,36,0.9,0.5,13.299999999999999
773,B1,0,276,185,27,0.6678700361010831,0.45,164.59404332129964
773,B1,2,267,169,27,0.6305970149253731,0.45,172.57910447761193
774,A1,0,136,93,57,0.6788321167883211,0.5,101.36861313868613
774,A1,1,7,12,38,0.9,0.5,15.2
774,A1,2,105,64,57,0.6037735849056604,0.5,94.85849056603774
774,A1,3,7,12,38,0.9,0.5,15.2
774,B1,0,282,191,30,0.6749116607773852,0.5,168.09187279151942
774,B1,2,270,170,30,0.6273062730627307,0.5,178.3579335793358
774,C1,0,105,91,3,0.8584905660377359,0.1,27.17735849056604
774,C1,1,7,36,2,0.9,0.1,-25.2
774,C1,2,40,78,3,0.9,0.1,-29.900000000000002
774,C1,3,7,36,2,0.9,0.1,-25.2
775,A1,0,130,89,60,0.6793893129770993,0.5,99.53435114503816
775,A1,1,7,10,40,0.9,0.5,18.0
775,A1,2,105,60,60,0.5660377358490566,0.5,101.0377358490566
775,A1,3,7,10,40,0.9,0.5,18.0
775,B1,0,282,183,33,0.6466431095406361,0.5,180.16431095406358
775,B1,2,260,164,33,0.6283524904214559,0.5,173.45019157088123
779,B0,0,163,56,3,0.34146341463414637,0.1,144.1780487804878
779,B0,1,10,10,2,0.9,0.1,1.2
779,B0,2,113,45,3,0.39473684210526316,0.1,95.53684210526315
779,B0,3,10,10,2,0.9,0.1,1.2
780,B0,0,165,55,6,0.3313253012048193,0.1,147.37710843373495
780,B0,1,11,8,4,0.6666666666666666,0.1,6.066666666666667
780,B0,2,114,43,6,0.3739130434782609,0.1,98.52173913043478
780,B0,3,11,8,4,0.6666666666666666,0.1,6.066666666666667
781,B0,0,165,47,9,0.3,0.15,152.25
781,B0,1,11,7,6,0.5833333333333334,0.1,7.516666666666666
781,B0,2,113,38,9,0.3333333333333333,0.15,101.68333333333332
781,B0,3,11,7,6,0.5833333333333334,0.1,7.516666666666666
782,B0,0,167,46,12,0.3,0.2,155.6
782,B0,1,12,7,8,0.5384615384615384,0.13333333333333333,9.297435897435896
782,B0,2,114,37,12,0.3217391304347826,0.2,104.49565217391304
782,B0,3,12,7,8,0.5384615384615384,0.13333333333333333,9.297435897435896
783,B0,0,167,48,15,0.3,0.25,156.35
783,B0,1,12,8,10,0.6153846153846154,0.16666666666666666,8.743589743589743
783,B0,2,118,39,15,0.3277310924369748,0.25,108.96848739495798
783,B0,3,12,8,10,0.6153846153846154,0.16666666666666666,8.743589743589743
784,B0,0,167,43,18,0.3,0.3,159.5
784,B0,1,12,8,12,0.6153846153846154,0.2,9.476923076923077
784,B0,2,115,36,18,0.3103448275862069,0.3,109.22758620689656
784,B0,3,12,8,12,0.6153846153846154,0.2,9.476923076923077
785,B0,0,169,45,21,0.3,0.35,162.85
785,B0,1,13,8,14,0.5714285714285714,0.23333333333333334,11.695238095238096
785,B0,2,116,37,21,0.3162393162393162,0.35,111.64914529914529
785,B0,3,13,8,14,0.5714285714285714,0.23333333333333334,11.695238095238096
786,B0,0,169,42,24,0.3,0.4,166.0
786,B0,1,13,8,16,0.5714285714285714,0.26666666666666666,12.695238095238096
786,B0,2,115,35,24,0.3017241379310345,0.4,114.0396551724138
786,B0,3,13,8,16,0.5714285714285714,0.26666666666666666,12.695238095238096
787,B0,0,171,41,27,0.3,0.45,170.85
787,B0,1,14,8,18,0.5333333333333333,0.3,15.133333333333333
787,B0,2,112,35,27,0.30973451327433627,0.45,113.30929203539824
787,B0,3,14,8,18,0.5333333333333333,0.3,15.133333333333333
787,B2,0,135,68,3,0.5,0.1,101.3
787,B2,1,0,25,2,0.9,0.1,-22.3
787,B2,2,80,57,3,0.7037037037037037,0.1,40.18888888888888
787,B2,3,0,25,2,0.9,0.1,-22.3
788,B0,0,171,39,30,0.3,0.5,174.3
788,B0,1,13,8,20,0.5714285714285714,0.3333333333333333,15.095238095238095
788,B0,2,122,34,30,0.3,0.5,126.8
788,B0,3,13,8,20,0.5714285714285714,0.3333333333333333,15.095238095238095
788,B2,0,128,69,6,0.5348837209302325,0.1,91.69302325581396
788,B2,1,0,26,4,0.9,0.1,-23.000000000000004
788,B2,2,80,59,6,0.7283950617283951,0.1,37.62469135802469
788,B2,3,0,26,4,0.9,0.1,-23.000000000000004
789,B0,0,167,38,33,0.3,0.5,172.1
789,B0,1,12,8,22,0.6153846153846154,0.36666666666666664,15.143589743589743
789,B0,2,118,33,33,0.3,0.5,124.6
789,B0,3,12,8,22,0.6153846153846154,0.36666666666666664,15.143589743589743
789,B2,0,127,69,9,0.5390625,0.15,91.1546875
789,B2,1,0,26,6,0.9,0.1,-22.8
789,B2,2,80,59,9,0.7283950617283951,0.15,38.37469135802469
789,B2,3,0,26,6,0.9,0.1,-22.8
789,C1,0,127,89,3,0.6953125,0.1,65.4171875
789,C1,1,10,32,2,0.9,0.1,-18.6
789,C1,2,61,73,3,0.9,0.1,-4.400000000000003
789,C1,3,10,32,2,0.9,0.1,-18.6
790,A1,0,124,99,3,0.792,0.1,45.891999999999996
790,A1,1,7,10,2,0.9,0.1,-1.8
790,A1,2,51,70,3,0.9,0.1,-11.7
790,A1,3,7,10,2,0.9,0.1,-1.8
790,B0,0,165,38,36,0.3,0.5,171.6
790,B0,1,11,8,24,0.6666666666666666,0.4,15.26666666666667
790,B0,2,116,33,36,0.3,0.5,124.1
790,B0,3,11,8,24,0.6666666666666666,0.4,15.26666666666667
790,B1,0,198,174,3,0.8743718592964824,0.1,46.159296482412046
790,B1,2,271,146,3,0.5367647058823529,0.1,192.93235294117648
790,B2,0,130,69,12,0.5267175572519084,0.2,96.05648854961834
790,B2,1,0,25,8,0.9,0.13333333333333333,-21.433333333333334
790,B2,2,80,59,12,0.7283950617283951,0.2,39.42469135802469
790,B2,3,0,25,8,0.9,0.13333333333333333,-21.433333333333334
790,C1,0,136,89,6,0.6496350364963503,0.1,78.7824817518248
790,C1,1,10,31,4,0.9,0.1,-17.500000000000004
790,C1,2,61,72,6,0.9,0.1,-3.199999999999997
790,C1,3,10,31,4,0.9,0.1,-17.500000000000004
791,B0,0,163,35,39,0.3,0.5,172.0
791,B0,1,10,7,26,0.6363636363636364,0.43333333333333335,16.812121212121212
791,B0,2,120,31,39,0.3,0.5,130.2
791,B0,3,10,7,26,0.6363636363636364,0.43333333333333335,16.812121212121212
791,B2,0,131,69,15,0.5227272727272727,0.25,98.68181818181819
791,B2,1,0,24,10,0.9,0.16666666666666666,-19.933333333333334
791,B2,2,80,59,15,0.7283950617283951,0.25,40.77469135802469
791,B2,3,0,24,10,0.9,0.16666666666666666,-19.933333333333334
791,C1,0,139,92,9,0.6571428571428571,0.15,79.89285714285714
791,C1,1,11,32,6,0.9,0.1,-17.2
791,C1,2,63,75,9,0.9,0.15,-3.1500000000000004
791,C1,3,11,32,6,0.9,0.1,-17.2
792,B0,0,161,36,42,0.3,0.5,171.2
792,B0,1,9,6,28,0.6,0.4666666666666667,18.46666666666667
792,B0,2,120,31,42,0.3,0.5,131.7
792,B0,3,9,6,28,0.6,0.4666666666666667,18.46666666666667
792,B2,0,128,69,18,0.5348837209302325,0.3,96.49302325581397
792,B2,1,0,25,12,0.9,0.2,-20.1
792,B2,2,80,59,18,0.7283950617283951,0.3,42.42469135802469
792,B2,3,0,25,12,0.9,0.2,-20.1
792,C1,0,141,91,12,0.6408450704225352,0.2,85.0830985915493
792,C1,1,12,33,8,0.9,0.13333333333333333,-16.633333333333333
792,C1,2,67,75,12,0.9,0.2,1.9000000000000004
792,C1,3,12,33,8,0.9,0.13333333333333333,-16.633333333333333
793,B0,0,159,32,45,0.3,0.5,171.9
793,B0,1,8,7,30,0.7777777777777778,0.5,17.555555555555557
793,B0,2,123,29,45,0.3,0.5,136.8
793,B0,3,8,7,30,0.7777777777777778,0.5,17.555555555555557
793,B2,0,128,69,21,0.5348837209302325,0.35,98.44302325581396
793,B2,1,0,25,14,0.9,0.23333333333333334,-19.233333333333334
793,B2,2,80,59,21,0.7283950617283951,0.35,44.37469135802469
793,B2,3,0,25,14,0.9,0.23333333333333334,-19.233333333333334
793,C1,0,138,87,15,0.6258992805755396,0.25,87.29676258992805
793,C1,1,12,33,10,0.9,0.16666666666666666,-16.03333333333333
793,C1,2,71,73,15,0.9,0.25,9.049999999999997
793,C1,3,12,33,10,0.9,0.16666666666666666,-16.03333333333333
794,B0,0,157,28,48,0.3,0.5,172.6
794,B0,1,7,6,32,0.75,0.5,18.5
794,B0,2,122,26,48,0.3,0.5,138.2
794,B0,3,7,6,32,0.75,0.5,18.5
794,B2,0,128,69,24,0.5348837209302325,0.4,100.69302325581396
794,B2,1,0,24,16,0.9,0.26666666666666666,-17.333333333333336
794,B2,2,80,58,24,0.7160493827160493,0.4,48.06913580246914
794,B2,3,0,24,16,0.9,0.26666666666666666,-17.333333333333336
794,C1,0,144,84,18,0.5793103448275863,0.3,100.73793103448276
794,C1,1,12,33,12,0.9,0.2,-15.299999999999999
794,C1,2,69,72,18,0.9,0.3,9.600000000000001
794,C1,3,12,33,12,0.9,0.2,-15.299999999999999
795,B0,0,159,28,51,0.3,0.5,176.1
795,B0,1,8,7,34,0.7777777777777778,0.5,19.555555555555557
795,B0,2,124,27,51,0.3,0.5,141.4
795,B0,3,8,7,34,0.7777777777777778,0.5,19.555555555555557
795,B2,0,123,65,27,0.5241935483870968,0.45,101.07741935483872
795,B2,1,0,23,18,0.9,0.3,-15.3
795,B2,2,80,55,27,0.6790123456790124,0.45,54.80432098765432
795,B2,3,0,23,18,0.9,0.3,-15.3
795,C1,0,151,84,21,0.5526315789473685,0.35,111.92894736842103
795,C1,1,13,34,14,0.9,0.23333333333333334,-14.333333333333336
795,C1,2,70,73,21,0.9,0.35,11.649999999999997
795,C1,3,13,34,14,0.9,0.23333333333333334,-14.333333333333336
796,B0,0,153,29,54,0.3,0.5,171.3
796,B0,1,5,8,36,0.9,0.5,15.8
796,B0,2,122,28,54,0.3,0.5,140.6
796,B0,3,5,8,36,0.9,0.5,15.8
796,B2,0,127,60,30,0.46875,0.5,113.875
796,B2,1,0,21,20,0.9,0.3333333333333333,-12.233333333333336
796,B2,2,80,51,30,0.6296296296296297,0.5,62.888888888888886
796,B2,3,0,21,20,0.9,0.3333333333333333,-12.233333333333336
796,C1,0,155,85,24,0.5448717948717948,0.4,118.28589743589743
